"file";"Experimenter";"from";"to";"type";"ID";"DLCFile"
"OFT_49_Jin2.json";"Jin";509.731;510.919;"Unsupported";"OFT_49";"57_04_A_190507150030DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_49_Jin.csv";"Jin";512.828;515.628;"Supported";"OFT_49";"57_04_A_190507150030DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_49_Jin.csv";"Jin";518.003;519.703;"Supported";"OFT_49";"57_04_A_190507150030DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_49_Jin.csv";"Jin";528.703;531.453;"Supported";"OFT_49";"57_04_A_190507150030DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_49_Jin.csv";"Jin";536.353;538.003;"Supported";"OFT_49";"57_04_A_190507150030DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_49_Jin.csv";"Jin";542.378;544.728;"Supported";"OFT_49";"57_04_A_190507150030DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_49_Jin.csv";"Jin";550.178;552.378;"Supported";"OFT_49";"57_04_A_190507150030DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_49_Jin2.json";"Jin";565.94;567.94;"Unsupported";"OFT_49";"57_04_A_190507150030DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_49_Jin2.json";"Jin";570.711;573.648;"Unsupported";"OFT_49";"57_04_A_190507150030DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_49_Jin.csv";"Jin";577.503;579.728;"Supported";"OFT_49";"57_04_A_190507150030DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_49_Jin.csv";"Jin";581.278;583.078;"Supported";"OFT_49";"57_04_A_190507150030DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_49_Jin2.json";"Jin";588.398;590.586;"Unsupported";"OFT_49";"57_04_A_190507150030DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_49_Jin2.json";"Jin";593.502;594.773;"Unsupported";"OFT_49";"57_04_A_190507150030DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_49_Jin2.json";"Jin";596.586;599.815;"Unsupported";"OFT_49";"57_04_A_190507150030DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_49_Jin.csv";"Jin";598.378;599.878;"Start/End";"OFT_49";"57_04_A_190507150030DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";3.023;4.024;"Start/End";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";11.336;12.461;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";14.836;16.731;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";22.606;25.502;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";28.815;30.065;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";31.711;32.565;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";35.752;38.94;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";43.315;44.731;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";54.002;56.648;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";61.502;62.898;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";83.252;85.086;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";83.315;85.002;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";91.669;93.481;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";93.773;94.752;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";98.148;100.502;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";103.669;105.981;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";112.69;114.189;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";125.69;128.565;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";131.877;133.606;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";139.94;141.794;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";149.836;150.627;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";150.684;159.025;"Grooming";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";159.065;167.419;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";169.065;170.294;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";179.94;181.565;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";192.684;196.934;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";198.752;200.544;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";202.957;204.593;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";205.434;206.843;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";209.184;211.389;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";213.025;216.048;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";220.815;223.044;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";227.548;231.503;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";236.798;239.684;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";255.934;257.253;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";265.866;268.548;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";272.298;273.73;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";282.162;284.571;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";288.523;290.836;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";291.753;294.048;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";299.184;300.48;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";315.275;317.98;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";318.877;321.94;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";328.086;329.815;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";331.69;334.856;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";343.366;346.866;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";347.207;349.593;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";351.106;352.669;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";360.919;364.773;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";365.273;366.919;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";370.707;372.616;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";374.44;375.877;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";383.503;385.085;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";394.571;396.207;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";398.273;401.752;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";403.065;404.856;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";405.627;406.919;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";412.148;413.544;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";426.639;428.616;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";429.934;431.639;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";433.003;435.207;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";435.298;439.957;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";440.412;444.412;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";448.184;449.389;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";451.48;452.889;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";456.707;459.003;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";460.093;462.389;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";473.775;474.73;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";482.684;484.889;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";489.616;490.912;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";501.28;502.731;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";508.912;511.253;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";517.684;524.798;"Grooming";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";526.548;528.616;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";534.336;535.794;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";534.48;535.798;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";536.525;541.048;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";543.048;544.071;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";544.934;548.207;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";554.207;557.116;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";557.593;558.889;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";561.753;563.934;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";564.843;567.571;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";570.639;577.48;"Supported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";581.606;583.398;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";587.044;588.669;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";589.69;590.877;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";591.961;592.773;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin2.json";"Jin";593.711;595.586;"Unsupported";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_5_Jin.csv";"Jin";598.821;599.866;"Start/End";"OFT_5";"13_01_A_190507145949DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";1.69;2.69;"StartEnd";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";4.544;5.336;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin2.json";"Jin";7.336;8.336;"_DEFAULT";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";10.836;12.69;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";44.586;46.086;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";51.877;52.752;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";83.856;87.627;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";97.356;98.898;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";100.836;103.919;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin2.json";"Jin";110.586;111.877;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";122.252;127.002;"Grooming";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";130.502;131.94;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";140.002;141.44;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin2.json";"Jin";148.086;149.544;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";150.752;152.336;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";174.127;176.981;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";178.961;180.231;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";183.023;185.294;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";189.731;191.94;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";196.627;198.294;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin2.json";"Jin";202.836;204.169;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";203.211;204.023;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";211.266;214.634;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin2.json";"Jin";239.836;241.252;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";240.487;241.266;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";259.105;260.178;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin2.json";"Jin";261.961;263.961;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";262.086;264.023;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";268.544;269.815;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin2.json";"Jin";268.606;269.898;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";274.836;277.148;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";280.44;282.919;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";287.586;288.648;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";291.023;292.752;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";299.315;301.19;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";302.606;304.023;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin2.json";"Jin";311.44;312.711;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";329.106;331.565;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin2.json";"Jin";336.086;337.44;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin2.json";"Jin";341.273;343.315;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin2.json";"Jin";343.586;344.586;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin2.json";"Jin";346.94;348.836;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";389.273;391.398;"Grooming";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";394.981;397.294;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin2.json";"Jin";395.044;397.356;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";411.794;413.794;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin2.json";"Jin";412.856;413.961;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin2.json";"Jin";418.836;420.544;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";418.877;420.752;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";432.231;433.773;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin2.json";"Jin";432.231;433.711;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin2.json";"Jin";441.356;442.836;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";441.669;442.94;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin2.json";"Jin";465.565;467.856;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";465.836;467.919;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin2.json";"Jin";476.565;477.606;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";484.523;492.961;"Grooming";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin2.json";"Jin";495.106;496.461;"Unsupported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
"OFT_50_Jin.csv";"Jin";500.648;502.356;"Supported";"OFT_50";"45_04_A_190507114741DeepCut_resnet50_Blockcourse1May9shuffle1_1030000.csv"
