file;Experimenter;from;to;type;ID;DLCFile
EPM_16_Jin.json;Jin;16.69;17.815;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;18.26;19.211;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;20.294;20.919;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;21.606;22.315;Protected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;22.461;23.794;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;28.919;30.023;Protected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;30.086;31.252;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;31.669;33.398;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;37.461;38.377;Protected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;39.106;40.252;Protected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;43.231;44.252;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;44.898;45.773;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;46.086;47.44;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;47.856;48.669;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;0;1.002;Start_End;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;51.356;51.94;Unprotected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;52.065;53.065;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;53.919;56.544;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;57.169;62.648;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;62.94;64.648;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;69.023;69.731;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;70.002;71.44;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;71.69;72.502;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;76.836;77.419;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;80.877;81.502;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;78.856;79.419;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;82.627;83.544;Protected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;90.106;91.336;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;97.627;98.586;Protected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;100.294;100.94;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;102.252;102.836;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;104.002;104.877;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;104.877;105.711;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;111.252;113.294;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;118.169;130.169;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;133.836;136.731;Protected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;141.106;142.315;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;143.315;143.815;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;144.044;144.711;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;145.523;146.294;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;148.648;153.69;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;155.065;157.648;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;157.794;159.023;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;159.794;160.606;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;162.19;163.565;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;164.252;165.44;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;165.836;168.398;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;172.148;175.356;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;175.544;176.919;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;179.169;180.94;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;181.086;183.148;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;183.398;184.398;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;185.148;186.044;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;189.981;192.898;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;195.836;196.356;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;200.044;200.523;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;203.19;203.648;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;205.231;205.752;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;211.419;212.773;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;214.481;215.169;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;217.461;219.294;Protected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;219.898;223.836;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;224.669;228.586;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;229.211;230.336;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;230.836;233.377;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;233.898;235.148;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;235.711;237.877;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;244.211;246.252;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;246.398;250.044;Unprotected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;259.565;262.398;Protected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;266.752;267.315;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;268.856;269.252;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;272.877;273.648;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;276.023;276.94;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;277.211;278.315;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;278.69;279.398;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;282.106;288.419;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;289.211;291.315;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;292.315;295.44;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;297.106;300.523;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;304.586;308.44;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;314.148;315.877;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;316.981;321.294;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;323.356;324.481;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;325.356;326.023;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;326.19;327.19;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;328.273;328.856;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;342.127;345.94;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;346.794;350.169;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;350.586;353.565;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;361.231;362.461;Protected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;362.627;365.294;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;368.211;370.542;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;380.252;380.877;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;382.606;383.565;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;383.961;384.606;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;386.461;387.377;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;388.336;389.377;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;389.419;390.023;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;391.586;417.919;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;419.752;450.481;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;451.461;452.836;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;455.106;458.377;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;458.981;461.398;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;466.752;471.336;Protected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;474.586;476.419;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;479.836;481.19;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;490.356;492.044;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;496.273;497.252;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;498.252;499.523;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;502.336;503.461;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;510.065;511.398;Protected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;515.627;519.419;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;524.377;529.086;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;531.919;537.44;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;537.752;540.398;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;540.523;541.836;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;541.94;546.836;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;548.648;551.94;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;559.336;562.981;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;567.169;569.377;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;570.127;572.44;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;575.94;579.023;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;590.815;591.502;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;597.44;599.481;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;600.044;603.169;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_Jin.json;Jin;602.731;603.2;Start_End;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;37.815;38.728;Start_End;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;39.127;39.773;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;39.919;41.377;Rearing;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;44.877;45.877;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;46.565;47.252;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;47.419;48.023;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;50.898;51.815;Head Dip;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;52.127;53.586;Head Dip;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;54.627;55.127;Head Dip;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;55.481;56.273;Head Dip;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;57.961;60.836;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;62.002;62.523;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;62.961;63.961;Rearing;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;64.981;66.419;Rearing;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;66.481;67.044;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;70.252;71.086;Protected Stretch;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;71.794;72.648;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;72.961;74.231;Head Dip;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;74.252;75.252;Protected Stretch;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;75.252;75.731;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;76.356;77.815;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;78.356;79.336;Head Dip;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;79.648;80.336;Head Dip;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;81.752;82.627;Head Dip;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;88.648;96.544;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;98.106;99.523;Protected Stretch;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;99.711;101.752;Protected Stretch;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;101.815;102.273;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;102.356;103.231;Protected Stretch;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;103.231;103.711;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;104.273;104.711;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;106.856;107.356;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;107.815;108.377;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;109.94;111.481;Rearing;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;118.502;119.127;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;119.606;120.523;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;121.461;122.627;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;126.377;128.252;Head Dip;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;133.815;137.315;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;138.815;139.627;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;143.627;145.336;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;146.802;148.086;Head Dip;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;148.211;149.106;Protected Stretch;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;149.106;149.69;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;150.002;170.127;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;177.836;179.44;Rearing;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;181.919;183.461;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;183.981;185.294;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;187.877;188.648;Rearing;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;188.648;189.336;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;190.273;191.836;Rearing;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;196.669;198.419;Head Dip;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;198.523;206.94;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;208.19;211.898;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;214.481;215.44;Protected Stretch;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;220.856;222.461;Protected Stretch;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;222.461;223.211;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;224.19;224.961;Head Dip;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;225.294;226.627;Protected Stretch;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;226.627;259.044;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;262.356;264.023;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;265.729;266.586;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;269.711;271.231;Protected Stretch;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;271.231;306.627;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;307.729;309.419;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;310.54;312.94;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;312.94;314.002;Protected Stretch;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;314.377;331.19;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;331.844;332.273;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;337.586;338.69;Head Dip;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;339.046;339.586;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;341.565;342.773;Head Dip;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_Jin.json;Jin;343.098;344.098;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
